PhotoID,Individual ID,Pop,H2S,Cave,SL,logMass,logSL,Palp SA,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,aX1,aY1,aX2,aY2,aX3,aY3,aX4,aY4,aX5,aY5,aX6,aY6,aX7,aY7,aX8,aY8,aX9,aY9,aX10,aY10,aX11,aY11,aX12,aY12,aX13,aY13,aX14,aY14,aX15,aY15,aX16,aY16,aX17,aY17,aX18,aY18,aX19,aY19,aX20,aY20,aX21,aY21,aX22,aY22,aX23,aY23,aX24,aY24,aX25,aY25,aX26,aY26,aX27,aY27,aX28,aY28,aX29,aY29
Specimen 72,Luna7,Luna,Nonsulfidic,Cave,21,-0.958607315,1.322219295,0.550338783,79.0238837,74.8701973,100,62.82450675,120.2492212,49.32502596,136.8639668,29.90654206,146.4174455,21.59916926,145.0674974,23.46832814,142.2637591,29.2834891,152.4402908,8.307372793,138.317757,16.51090343,132.2949117,11.63032191,134.6832814,17.34164071,129.1796469,12.25337487,127.1028037,12.56490135,103.7383178,19.83385254,81.82762201,30.63343718,57.42471443,36.86396677,68.22429907,55.9709242,126.4797508,28.34890966,128.0373832,31.36033229,122.9491173,35.92938733,122.1183801,30.63343718,123.1568017,34.16407061,116.7185877,40.80996885,116.5109034,33.54101765,117.3416407,35.92938733,112.2533749,42.47144341,110.0726895,35.92938733,111.6303219,38.94080997,107.165109,45.69055036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specimen 71,Luna6,Luna,Nonsulfidic,Cave,22,-0.886056648,1.342422681,0.599108891,97.71547248,112.98027,119.9376947,100.9345794,139.7715472,85.35825545,156.1786085,64.48598131,164.5898235,56.07476636,163.5514019,58.87850467,161.2668744,65.10903427,170.9241952,41.01765317,157.2170301,48.39044652,153.4787124,44.0290758,154.7248183,49.7403946,148.8058152,44.23676012,142.9906542,44.85981308,118.8992731,54.10176532,95.53478712,64.07061267,72.2741433,74.76635514,86.81204569,96.67705088,149.5327103,61.26687435,150.8826584,63.65524403,147.4558671,68.95119418,145.1713396,64.07061267,146.5212876,66.66666667,141.4330218,73.52024922,140.1869159,66.77050883,141.4330218,69.47040498,137.4870197,76.9470405,134.9948079,69.47040498,135.8255452,71.96261682,132.6064382,80.37383178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specimen 74,Luna9,Luna,Nonsulfidic,Cave,22,-0.823908741,1.342422681,0.445625408,89.20041537,77.36240914,110.6957425,67.28971963,131.5680166,56.28245067,149.7403946,38.94080997,159.086189,31.04880582,158.0477674,33.43717549,156.3862928,38.21391485,166.251298,18.38006231,151.1941848,24.81827622,148.8058152,19.31464174,147.8712357,25.33748702,143.8213915,18.69158879,140.3946002,18.8992731,116.0955348,23.88369678,93.04257529,29.17964694,68.43198339,33.74870197,80.37383178,58.46313603,142.7829699,35.09865005,144.2367601,37.79854621,139.0446521,43.40602285,138.317757,37.07165109,139.4600208,40.39460021,134.0602285,46.31360332,133.2294912,39.46002077,134.2679128,42.26375909,128.2450675,49.84423676,127.6220145,41.12149533,128.4527518,44.13291796,124.4029076,51.60955348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specimen 80,Luna15,Luna,Nonsulfidic,Cave,22,-0.823908741,1.342422681,1.325923553,78.19314642,79.0238837,103.9460021,69.26272066,129.6988577,59.08618899,152.6479751,41.43302181,164.4859813,32.19106957,163.5514019,34.16407061,159.9169263,39.35617861,174.2471443,20.35306334,156.490135,24.6105919,152.0249221,19.00311526,153.3748702,24.92211838,147.3520249,18.48390447,144.132918,18.48390447,116.5109034,22.63759086,89.09657321,29.2834891,61.99376947,35.41017653,70.50882658,58.46313603,146.8328141,35.51401869,147.7673936,38.31775701,141.2253375,43.92523364,141.7445483,37.07165109,142.1599169,40.70612669,137.2793354,45.5867082,136.2409138,38.62928349,136.6562825,41.64070613,132.0872274,47.97507788,130.4257529,39.77154725,131.2564901,42.88681205,126.3759086,50.2596054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specimen 75,Luna10,Luna,Nonsulfidic,Cave,22,-0.769551079,1.342422681,0.803464202,75.28556594,76.32398754,95.63862928,65.93977155,114.5379024,53.894081,130.1142264,35.51401869,138.5254413,26.89511942,137.7985462,28.86812046,134.9948079,34.16407061,144.0290758,14.43406023,131.4641745,21.28764278,127.6220145,17.03011423,129.4911734,22.84527518,124.7144341,17.65316719,120.0415369,18.17237799,98.33852544,24.81827622,76.9470405,32.91796469,55.55555556,41.22533749,65.21287643,58.25545171,121.7030114,32.91796469,123.4683281,35.41017653,119.1069574,41.43302181,117.8608515,34.89096573,119.1069574,37.17549325,115.6801661,43.71754933,113.6033229,37.17549325,114.7455867,39.25233645,111.7341641,46.6251298,109.0342679,39.25233645,110.0726895,41.43302181,106.7497404,49.2211838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specimen 65,ElAz032,EA,Sulfidic,Surface,23,-0.744727495,1.361727836,0.625153507,116.7305236,84.41890166,137.5478927,72.15836526,160.0255428,59.5146871,178.5440613,40.86845466,189.1443167,30.26819923,187.7394636,31.80076628,186.3346105,36.27075351,196.1685824,19.79565773,180.0766284,24.39335888,176.1174968,18.3908046,177.5223499,24.39335888,172.7969349,19.15708812,167.1775223,18.90166028,142.1455939,24.5210728,118.3908046,32.31162197,94.25287356,39.8467433,106.1302682,63.98467433,172.4137931,35.63218391,173.4355045,37.4201788,168.5823755,43.03959132,168.3269476,36.90932312,168.8378033,38.82503193,164.49553,46.10472542,163.7292465,38.18646232,164.49553,40.4853129,161.1749681,47.2541507,158.4929757,40.74074074,160.1532567,42.91187739,156.0664112,50.3192848,-3.53E-01,2.00E-01,-2.03E-01,1.61E-01,-4.16E-02,1.23E-01,1.06E-01,4.12E-02,1.90E-01,-5.31E-03,1.78E-01,1.64E-03,1.62E-01,2.67E-02,2.52E-01,-5.74E-02,1.44E-01,-5.76E-02,1.31E-01,-1.02E-01,1.29E-01,-6.22E-02,1.09E-01,-1.03E-01,7.47E-02,-1.14E-01,-8.96E-02,-1.24E-01,-2.50E-01,-1.19E-01,-4.12E-01,-1.15E-01,-3.82E-01,5.49E-02,7.72E-02,-2.00E-03,8.03E-02,1.08E-02,4.04E-02,3.68E-02,4.98E-02,-1.40E-03,4.95E-02,1.13E-02,9.80E-03,4.85E-02,1.92E-02,-1.70E-03,1.98E-02,1.38E-02,-1.27E-02,4.96E-02,-1.77E-02,4.73E-03,-1.13E-02,2.11E-02,-4.96E-02,5.94E-02
Specimen 3,Cueva003,Cueva,Sulfidic,Cave,25,-0.721246399,1.397940009,0.63690357,111.4942529,90.93231162,132.311622,79.43805875,150.8301405,64.75095785,167.4329502,45.84929757,176.1174968,34.3550447,175.734355,37.16475096,174.9680715,42.01787995,181.4814815,23.49936143,168.8378033,28.8633461,166.5389527,25.54278416,165.3895275,30.01277139,162.4521073,25.67049808,154.5338442,26.69220945,131.8007663,34.48275862,109.0676884,44.82758621,87.22860792,53.76756066,100.6385696,74.8403576,163.7292465,39.33588761,164.6232439,40.99616858,161.4303959,46.87100894,159.642401,41.89016603,160.5363985,43.80587484,157.5989783,50.57471264,155.3001277,44.57215837,156.5772669,46.6155811,154.1507024,51.72413793,150.8301405,47.38186462,151.596424,49.04214559,147.7650064,57.59897829,-3.61E-01,1.82E-01,-2.04E-01,1.62E-01,-5.28E-02,1.16E-01,9.66E-02,4.00E-02,1.79E-01,-9.75E-03,1.69E-01,6.70E-03,1.53E-01,3.49E-02,2.39E-01,-6.38E-02,1.47E-01,-6.17E-02,1.41E-01,-8.80E-02,1.23E-01,-6.31E-02,1.15E-01,-9.72E-02,6.39E-02,-1.10E-01,-9.61E-02,-1.18E-01,-2.62E-01,-1.10E-01,-4.20E-01,-1.09E-01,-3.89E-01,5.50E-02,8.97E-02,-9.42E-03,9.12E-02,3.08E-03,5.69E-02,3.16E-02,5.81E-02,-3.67E-03,5.89E-02,1.04E-02,2.40E-02,4.51E-02,2.46E-02,2.24E-03,2.75E-02,1.80E-02,-1.68E-04,4.37E-02,-1.00E-02,8.62E-03,-9.36E-03,2.08E-02,-5.42E-02,6.44E-02
Specimen 66,Luna1,Luna,Nonsulfidic,Cave,25,-0.677780705,1.397940009,0.385069901,105.3639847,110.7279693,130.3959132,97.5734355,154.916986,83.39719029,175.6066411,61.81353768,186.3346105,51.08556833,184.9297573,52.7458493,182.8863346,58.8761175,194.1251596,37.16475096,180.8429119,42.91187739,177.6500639,38.44189017,177.6500639,43.80587484,174.3295019,38.18646232,163.4738186,38.82503193,134.8659004,45.72158365,107.9182631,55.04469987,81.73690932,66.2835249,94.25287356,90.1660281,168.3269476,56.70498084,169.4763729,59.89782886,166.5389527,63.47381865,163.6015326,59.25925926,165.3895275,62.45210728,160.4086845,69.60408685,159.1315453,62.45210728,159.7701149,65.38952746,155.8109834,73.05236271,153.1289911,64.87867178,154.2784163,67.94380587,150.1915709,76.62835249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specimen 77,Luna12,Luna,Nonsulfidic,Cave,25,-0.677780705,1.397940009,0.405197604,70.62579821,106.1302682,102.2988506,90.1660281,133.7164751,73.69093231,160.6641124,49.04214559,175.734355,34.48275862,174.4572158,36.90932312,169.0932312,44.06130268,184.4189017,17.87994891,166.2835249,26.05363985,160.4086845,18.90166028,162.3243934,26.94763729,155.4278416,19.28480204,145.7215837,20.05108557,111.238825,30.52362708,77.01149425,41.37931034,42.27330779,51.08556833,58.8761175,83.26947637,155.4278416,40.22988506,156.7049808,43.03959132,150.5747126,50.3192848,149.936143,42.65644955,150.9578544,46.10472542,144.5721584,56.70498084,143.8058748,45.33844189,144.6998723,48.53128991,139.7190294,57.98212005,136.5261814,47.76500639,137.8033206,51.08556833,133.844189,61.17496807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specimen 78,Luna13,Luna,Nonsulfidic,Cave,26,-0.677780705,1.414973348,0.435205872,77.67393562,85.15057113,105.815161,72.68951194,134.2679128,60.33229491,159.086189,39.87538941,173.5202492,25.54517134,172.1703011,28.14122534,168.847352,33.43717549,181.4122534,12.66874351,162.305296,18.79543094,156.5939772,12.66874351,158.2554517,19.52232606,152.5441329,12.56490135,147.1443406,12.66874351,116.6147456,19.31464174,86.08515057,27.41433022,55.14018692,34.57943925,67.70508827,62.51298027,153.5825545,31.04880582,155.2440291,34.78712357,149.7403946,39.87538941,149.0134995,32.91796469,150.1557632,35.92938733,144.5482866,42.88681205,143.509865,34.57943925,144.5482866,38.42159917,139.6677051,45.5867082,138.0062305,36.76012461,138.94081,39.56386293,133.3333333,47.97507788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specimen 37,ArBo016,Bonita,Nonsulfidic,Surface,24,-0.677780705,1.380211242,0.324630384,123.4993614,77.26692209,143.550447,66.15581098,164.6232439,55.42784163,184.0357599,41.37931034,194.8914432,31.80076628,194.2528736,32.82247765,192.5925926,39.33588761,201.0217114,20.30651341,190.8045977,21.83908046,189.1443167,16.98595147,188.5057471,21.96679438,185.6960409,16.34738186,172.2860792,14.94252874,150.8301405,21.58365262,128.4802043,29.37420179,106.1302682,36.01532567,115.3256705,57.34355045,180.8429119,33.33333333,181.6091954,35.75989783,176.3729246,40.86845466,177.9054917,34.48275862,178.2886335,36.39846743,171.7752235,43.42273308,173.5632184,35.37675607,174.201788,38.31417625,168.7100894,44.95530013,169.2209451,37.03703704,169.7318008,39.08045977,165.1340996,46.74329502,-3.57E-01,1.97E-01,-2.11E-01,1.54E-01,-5.80E-02,1.14E-01,8.85E-02,5.09E-02,1.73E-01,4.32E-03,1.67E-01,1.01E-02,1.47E-01,5.00E-02,2.29E-01,-6.16E-02,1.61E-01,-6.63E-02,1.57E-01,-1.00E-01,1.45E-01,-6.88E-02,1.35E-01,-1.09E-01,5.02E-02,-1.38E-01,-9.89E-02,-1.26E-01,-2.56E-01,-1.07E-01,-4.10E-01,-9.63E-02,-3.81E-01,5.57E-02,7.93E-02,-5.94E-03,8.08E-02,1.09E-02,3.94E-02,3.66E-02,5.85E-02,-2.70E-03,5.82E-02,1.03E-02,5.79E-03,4.66E-02,2.90E-02,-3.14E-03,2.89E-02,1.69E-02,-1.64E-02,5.21E-02,-1.68E-03,1.39E-03,-1.30E-03,1.54E-02,-4.22E-02,5.86E-02
Specimen 63,ElAz029,EA,Sulfidic,Surface,24,-0.677780705,1.380211242,0.421216946,106.51341,89.78288633,129.6296296,78.16091954,151.9795658,65.26181354,171.9029374,46.36015326,181.8646232,35.50446999,181.0983397,37.93103448,179.3103448,42.14559387,189.0166028,23.75478927,174.9680715,28.99106003,171.2643678,24.5210728,172.541507,29.37420179,167.0498084,24.90421456,160.9195402,25.41507024,135.50447,31.67305236,110.6002554,39.8467433,85.56832695,47.76500639,96.55172414,70.11494253,166.6666667,40.61302682,168.4546616,42.52873563,162.835249,48.14814815,162.835249,42.14559387,163.7292465,44.31673052,158.109834,51.08556833,157.5989783,43.93358876,158.8761175,46.23243934,154.5338442,53.76756066,153.3844189,46.36015326,153.7675607,48.78671775,149.6807152,55.17241379,-3.64E-01,1.86E-01,-2.06E-01,1.56E-01,-4.93E-02,1.18E-01,1.03E-01,3.85E-02,1.81E-01,-9.42E-03,1.73E-01,3.81E-03,1.55E-01,2.60E-02,2.45E-01,-6.76E-02,1.51E-01,-6.04E-02,1.37E-01,-9.36E-02,1.36E-01,-6.23E-02,1.11E-01,-9.86E-02,7.31E-02,-1.06E-01,-9.02E-02,-1.12E-01,-2.54E-01,-1.06E-01,-4.18E-01,-1.02E-01,-3.90E-01,5.10E-02,8.13E-02,-5.01E-03,8.87E-02,9.57E-03,4.53E-02,3.36E-02,5.57E-02,-2.43E-03,5.73E-02,1.21E-02,1.19E-02,4.31E-02,2.12E-02,-7.41E-04,2.49E-02,1.53E-02,-1.42E-02,5.30E-02,-8.30E-03,6.54E-03,-1.02E-02,2.18E-02,-4.57E-02,5.30E-02
Specimen 79,Luna14,Luna,Nonsulfidic,Cave,23,-0.657577319,1.361727836,0.559595196,87.22741433,80.0623053,111.9418484,68.95119418,135.3063344,57.42471443,156.9055036,38.83696781,170.3011423,25.33748702,167.8089304,27.93354102,164.7975078,34.16407061,175.4932503,13.91484943,162.8245067,18.8992731,159.9169263,13.08411215,160.2284528,18.8992731,154.7248183,12.87642783,144.8598131,13.39563863,117.9646937,19.62616822,91.79646937,26.99896158,66.87435099,36.86396677,77.67393562,59.81308411,152.6479751,30.3219107,153.5825545,33.22949117,148.701973,38.42159917,147.7673936,32.29491173,148.4942887,35.92938733,142.886812,42.78296989,141.9522326,34.16407061,143.1983385,37.59086189,138.0062305,45.48286604,135.6178609,36.24091381,136.344756,39.25233645,132.6064382,47.6635514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specimen 12,Cueva014,Cueva,Sulfidic,Cave,26,-0.638272164,1.414973348,0.399139512,138.1864623,91.18773946,155.1724138,76.37292465,172.541507,63.47381865,185.440613,42.52873563,192.5925926,34.48275862,192.5925926,35.88761175,191.0600255,41.50702427,197.9565773,21.71136654,183.7803321,27.33077905,180.715198,23.75478927,181.3537676,28.2247765,177.2669221,24.13793103,172.6692209,23.24393359,151.4687101,31.67305236,131.5453384,42.01787995,111.1111111,51.72413793,124.5210728,71.26436782,180.9706258,39.46360153,181.4814815,40.4853129,178.9272031,45.21072797,177.6500639,40.99616858,178.4163474,42.52873563,173.8186462,48.91443167,173.8186462,43.03959132,174.5849298,44.95530013,170.6257982,51.72413793,170.1149425,44.95530013,171.1366539,46.99872286,167.5606641,54.02298851,-3.50E-01,2.16E-01,-1.95E-01,1.68E-01,-4.30E-02,1.35E-01,1.03E-01,3.55E-02,1.74E-01,3.68E-03,1.70E-01,1.29E-02,1.43E-01,4.53E-02,2.47E-01,-6.44E-02,1.37E-01,-6.93E-02,1.28E-01,-1.02E-01,1.19E-01,-7.05E-02,1.04E-01,-1.09E-01,7.65E-02,-1.29E-01,-8.76E-02,-1.36E-01,-2.49E-01,-1.27E-01,-4.12E-01,-1.23E-01,-3.81E-01,4.45E-02,8.32E-02,2.12E-03,8.35E-02,1.04E-02,5.28E-02,3.39E-02,5.68E-02,2.40E-03,5.73E-02,1.47E-02,8.31E-03,4.31E-02,2.56E-02,4.52E-03,2.50E-02,1.94E-02,-2.09E-02,5.21E-02,-4.37E-03,6.18E-03,-3.69E-03,2.26E-02,-4.79E-02,5.82E-02
Specimen 15,Cueva017,Cueva,Sulfidic,Cave,27,-0.638272164,1.431363764,0.844276474,130.1404853,89.27203065,148.403576,75.09578544,166.2835249,61.04725415,179.9489144,40.35759898,186.4623244,30.651341,186.7177522,32.56704981,187.100894,36.7816092,193.1034483,19.28480204,180.3320562,24.64878672,177.7777778,21.20051086,178.2886335,26.18135377,173.6909323,21.96679438,167.3052363,22.98850575,145.3384419,31.2899106,124.7765006,42.01787995,104.853129,53.12899106,117.4968072,71.7752235,173.9463602,36.7816092,174.9680715,39.33588761,171.9029374,43.67816092,169.9872286,39.08045977,171.6475096,41.50702427,168.1992337,48.14814815,166.2835249,41.50702427,167.5606641,43.67816092,165.5172414,50.44699872,162.1966794,43.67816092,163.4738186,45.72158365,161.4303959,53.51213282,-3.55E-01,1.98E-01,-1.97E-01,1.62E-01,-4.23E-02,1.25E-01,1.05E-01,3.33E-02,1.75E-01,-9.33E-03,1.71E-01,3.60E-03,1.61E-01,3.15E-02,2.51E-01,-6.21E-02,1.54E-01,-6.54E-02,1.47E-01,-9.49E-02,1.36E-01,-6.17E-02,1.19E-01,-1.02E-01,7.56E-02,-1.14E-01,-8.83E-02,-1.26E-01,-2.51E-01,-1.18E-01,-4.10E-01,-1.05E-01,-3.84E-01,5.01E-02,7.75E-02,-7.01E-03,7.65E-02,1.22E-02,4.43E-02,3.09E-02,4.56E-02,-3.99E-03,4.90E-02,1.63E-02,7.63E-03,4.84E-02,1.49E-02,5.86E-04,1.67E-02,1.81E-02,-1.62E-02,5.52E-02,-1.74E-02,2.42E-03,-1.53E-02,1.92E-02,-5.11E-02,6.27E-02
Specimen 70,Luna5,Luna,Nonsulfidic,Cave,26,-0.638272164,1.414973348,0.876471256,81.1007269,85.25441329,109.3457944,73.3125649,137.7985462,59.60539979,163.2398754,38.52544133,177.1547248,24.29906542,176.1163032,26.47975078,172.5856698,32.19106957,187.3312565,11.42263759,169.7819315,17.65316719,165.2128764,11.83800623,166.7705088,17.96469367,160.7476636,11.83800623,152.3364486,13.08411215,120.768432,19.52232606,90.13499481,28.55659398,60.22845275,36.55244029,70.61266874,61.26687435,159.3977155,29.49117342,159.086189,33.22949117,155.0363448,37.59086189,154.517134,31.15264798,155.3478712,34.89096573,149.8442368,40.39460021,149.8442368,33.54101765,150.3634476,36.34475597,144.4444444,43.40602285,143.509865,35.72170301,144.132918,39.25233645,138.5254413,46.6251298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specimen 9,Cueva011,Cueva,Sulfidic,Cave,26,-0.619788758,1.414973348,0.386497626,125.798212,96.2962963,143.9335888,80.33205619,162.5798212,63.72924649,177.7777778,42.91187739,185.0574713,34.3550447,185.5683269,35.88761175,183.5249042,39.20817369,193.1034483,21.96679438,180.9706258,27.96934866,178.1609195,24.39335888,178.2886335,28.60791826,174.0740741,25.1596424,165.7726692,26.30906769,142.7841635,35.88761175,121.3282248,46.36015326,98.08429119,56.83269476,112.2605364,77.77777778,169.7318008,42.01787995,170.8812261,43.29501916,166.155811,48.14814815,165.7726692,43.29501916,166.9220945,45.59386973,162.4521073,51.59642401,161.6858238,45.97701149,162.962963,47.89272031,159.3869732,54.53384419,157.3435504,48.02043423,158.3652618,50.70242656,156.0664112,57.59897829,-3.49E-01,2.10E-01,-1.96E-01,1.61E-01,-3.71E-02,1.11E-01,1.12E-01,2.50E-02,1.79E-01,-7.49E-03,1.78E-01,3.22E-03,1.57E-01,1.80E-02,2.62E-01,-6.12E-02,1.72E-01,-5.75E-02,1.64E-01,-8.69E-02,1.54E-01,-6.08E-02,1.37E-01,-9.32E-02,8.36E-02,-1.09E-01,-8.24E-02,-1.12E-01,-2.41E-01,-1.07E-01,-4.11E-01,-1.06E-01,-3.82E-01,6.02E-02,6.53E-02,-2.27E-03,6.88E-02,8.64E-03,2.69E-02,2.54E-02,3.77E-02,-5.18E-03,3.85E-02,1.19E-02,-4.98E-03,3.64E-02,5.53E-03,1.03E-04,8.13E-03,1.52E-02,-3.16E-02,4.60E-02,-2.64E-02,8.14E-04,-2.75E-02,1.99E-02,-6.01E-02,5.57E-02
Specimen 14,Cueva016,Cueva,Sulfidic,Cave,26,-0.619788758,1.414973348,0.49340348,97.31800766,92.97573436,119.412516,80.58748404,140.4853129,68.45466156,158.2375479,49.16985951,168.5823755,39.33588761,168.1992337,40.99616858,165.9003831,45.59386973,175.2234994,28.8633461,159.8978289,32.95019157,156.7049808,27.71392082,157.0881226,32.95019157,152.2349936,28.09706258,146.9987229,27.84163474,123.2439336,34.09961686,99.74457216,42.78416347,75.98978289,49.80842912,87.61174968,72.92464879,153.7675607,43.80587484,155.0446999,45.97701149,150.8301405,50.70242656,149.6807152,45.59386973,150.4469987,48.40357599,145.7215837,54.40613027,144.9553001,47.38186462,146.2324393,49.93614304,142.5287356,56.32183908,140.7407407,49.04214559,141.3793103,51.46871009,138.8250319,58.36526181,-3.63E-01,1.96E-01,-2.01E-01,1.60E-01,-4.68E-02,1.24E-01,1.01E-01,3.74E-02,1.84E-01,-4.42E-03,1.78E-01,5.22E-03,1.55E-01,2.96E-02,2.45E-01,-5.72E-02,1.42E-01,-6.07E-02,1.32E-01,-9.95E-02,1.24E-01,-6.60E-02,1.03E-01,-1.06E-01,7.07E-02,-1.17E-01,-8.94E-02,-1.23E-01,-2.53E-01,-1.13E-01,-4.14E-01,-1.14E-01,-3.85E-01,5.20E-02,8.28E-02,-4.56E-03,8.66E-02,1.14E-02,5.14E-02,3.29E-02,5.39E-02,-1.14E-03,5.33E-02,1.79E-02,1.25E-02,4.64E-02,2.10E-02,1.08E-03,2.41E-02,1.94E-02,-1.11E-02,5.23E-02,-8.47E-03,3.47E-03,-9.08E-03,1.98E-02,-3.81E-02,5.80E-02
Specimen 73,Luna8,Luna,Nonsulfidic,Cave,25,-0.619788758,1.397940009,1.017318164,71.96261682,83.38525441,96.98857736,68.63966771,121.5991693,52.44029076,142.4714434,28.7642783,154.7248183,19.21079958,152.7518172,21.4953271,149.7403946,27.82969886,163.0321911,5.295950156,143.8213915,12.35721703,138.0062305,6.126687435,140.4984424,13.08411215,133.4371755,6.126687435,130.9449637,6.230529595,101.4537902,13.08411215,73.93561786,23.88369678,46.6251298,34.37175493,59.29387331,59.19003115,136.8639668,24.19522326,137.5908619,26.89511942,132.0872274,32.60643821,131.0488058,26.89511942,132.6064382,30.01038422,127.1028037,36.34475597,125.5451713,29.17964694,126.4797508,32.29491173,121.9106957,40.18691589,119.2107996,31.15264798,120.5607477,34.57943925,116.5109034,43.40602285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specimen 21,Cueva025,Cueva,Sulfidic,Cave,27,-0.585026652,1.431363764,0.440172329,125.4150702,99.87228608,148.2758621,88.50574713,170.8812261,77.13920817,191.0600255,58.23754789,200.2554278,48.65900383,199.2337165,50.70242656,196.807152,55.55555556,208.4291188,35.75989783,191.954023,40.35759898,190.1660281,35.75989783,189.7828863,40.61302682,186.3346105,35.88761175,180.2043423,36.14303959,154.5338442,42.14559387,129.5019157,49.55300128,104.4699872,56.32183908,115.3256705,80.20434227,183.3971903,53.3844189,184.1634738,55.93869732,181.4814815,60.02554278,179.8212005,55.04469987,180.2043423,57.08812261,178.1609195,62.83524904,176.5006386,56.32183908,177.2669221,58.36526181,174.3295019,64.62324393,172.541507,57.98212005,172.9246488,59.5146871,172.1583653,65.6449553,-3.61E-01,1.89E-01,-2.03E-01,1.56E-01,-4.59E-02,1.23E-01,1.08E-01,3.99E-02,1.80E-01,-3.92E-03,1.70E-01,6.94E-03,1.48E-01,3.27E-02,2.51E-01,-6.97E-02,1.42E-01,-6.81E-02,1.39E-01,-9.91E-02,1.29E-01,-7.00E-02,1.15E-01,-1.05E-01,7.72E-02,-1.13E-01,-8.96E-02,-1.17E-01,-2.55E-01,-1.12E-01,-4.19E-01,-1.11E-01,-3.91E-01,5.23E-02,6.89E-02,-2.17E-03,6.95E-02,1.47E-02,4.65E-02,3.54E-02,4.44E-02,2.23E-03,4.34E-02,1.54E-02,2.16E-02,4.72E-02,2.20E-02,4.69E-03,2.34E-02,1.84E-02,-4.69E-03,5.20E-02,-4.93E-03,8.47E-03,-5.05E-03,1.85E-02,-1.97E-02,5.48E-02
Specimen 67,Luna2,Luna,Nonsulfidic,Cave,25,-0.585026652,1.397940009,0.64251342,95.91315453,97.82886335,123.7547893,86.84546616,151.4687101,75.22349936,176.1174968,55.17241379,189.7828863,44.44444444,188.1226054,46.48786718,184.4189017,52.49042146,199.3614304,31.16219668,182.8863346,36.01532567,180.2043423,29.75734355,180.2043423,36.01532567,175.734355,28.8633461,165.9003831,28.8633461,135.3767561,33.20561941,105.8748404,39.8467433,76.24521073,47.50957854,87.100894,74.8403576,169.348659,47.89272031,170.3703704,51.08556833,164.3678161,56.96040868,164.7509579,49.42528736,165.2618135,53.76756066,159.2592593,59.89782886,158.8761175,50.95785441,159.642401,54.53384419,155.8109834,61.04725415,153.6398467,52.49042146,154.0229885,55.42784163,150.3192848,63.2183908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
